origin_week,method,has_52w_lag,is_covid,n_eval_set,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape
2020-01-27,global_mean,true,true,3008,3008,0.0,0.0,0.0,0.0,0.17298785911219164,NaN,0.31504878478387227
2020-02-03,seasonal_naive,true,true,3007,2879,0.0,0.0,0.0,0.2,0.6416899457095371,0.5110531243307149,0.20835051844554223
2020-02-03,ewma_persistence,true,true,3007,3007,0.3333333333333333,0.3333333333333333,0.0,0.3,0.8400608515239153,0.6015103711702101,0.20176644826920764
2020-02-03,parent_category_mean,true,true,3007,3007,0.3333333333333333,0.3333333333333333,0.0,0.2,0.6269803760157266,0.2887134344010296,0.25385794613770146
2020-02-03,global_mean,true,true,3007,3007,0.0,0.0,0.0,0.0,0.17377194080397426,NaN,0.31308118316760064
2020-02-10,seasonal_naive,true,true,3007,2886,0.3333333333333333,0.3333333333333333,0.0,0.2,0.6791367978950354,0.5194045173468039,0.20486805431277996
2020-02-10,ewma_persistence,true,true,3007,3007,0.3333333333333333,0.0,0.0,0.2,0.8469653045469209,0.5918599765883492,0.20204159032509889
2020-02-10,parent_category_mean,true,true,3007,3007,0.0,0.0,0.0,0.0,0.24167171923708752,0.27112018073550576,0.2534702747572134
2020-02-10,global_mean,true,true,3007,3007,0.0,0.0,0.0,0.0,0.17162446692166253,NaN,0.31457685706106125
2020-02-17,seasonal_naive,true,true,3005,2893,0.3333333333333333,0.3333333333333333,0.0,0.2,0.711083653883337,0.5302463245756537,0.20357856367020294
2020-02-17,ewma_persistence,true,true,3005,3005,0.0,0.0,0.0,0.2,0.8453222562466465,0.5862339729872832,0.2057381449447738
2020-02-17,parent_category_mean,true,true,3005,3005,0.0,0.0,0.0,0.0,0.20473777407579122,0.2675877615955097,0.2582586837817362
2020-02-17,global_mean,true,true,3005,3005,0.0,0.0,0.0,0.0,0.1648230466657642,NaN,0.31763760784466394
2020-02-24,seasonal_naive,true,true,3001,2898,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.7821752422198299,0.5457827829226957,0.2002605332893431
2020-02-24,ewma_persistence,true,true,3001,3001,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8268386431342071,0.5812785618307975,0.20613946891824272
2020-02-24,parent_category_mean,true,true,3001,3001,0.0,0.0,0.0,0.0,0.1989661667433,0.27024082695245627,0.2586836063383746
2020-02-24,global_mean,true,true,3001,3001,0.0,0.0,0.0,0.0,0.15929872335941309,NaN,0.3209660355944861
2020-03-02,seasonal_naive,true,true,2999,2903,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8363983021775689,0.5550307543701097,0.19937571617223301
2020-03-02,ewma_persistence,true,true,2999,2999,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8104002246966914,0.5720174544315392,0.20903864479862327
2020-03-02,parent_category_mean,true,true,2999,2999,0.0,0.0,0.0,0.0,0.16529750658760248,0.2660992061131491,0.2621718659668514
2020-03-02,global_mean,true,true,2999,2999,0.0,0.0,0.0,0.0,0.15737509976395667,NaN,0.3230603409797836
2020-03-09,seasonal_naive,true,true,2991,2905,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8403230060244848,0.5621384182081334,0.19643857454302835
2020-03-09,ewma_persistence,true,true,2991,2991,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8295333571402482,0.5677364264557592,0.2064899454598376
2020-03-09,parent_category_mean,true,true,2991,2991,0.0,0.0,0.0,0.0,0.15863662273979712,0.2647639484749746,0.25867187072223924
2020-03-09,global_mean,true,true,2991,2991,0.0,0.0,0.0,0.0,0.1556869021805886,NaN,0.3168258308892272
2020-03-16,seasonal_naive,true,true,2984,2902,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.8326728280550052,0.5716722240654221,0.18623712765597583
2020-03-16,ewma_persistence,true,true,2984,2984,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8320509543284688,0.5672848568693213,0.19144124964432152
2020-03-16,parent_category_mean,true,true,2984,2984,0.0,0.0,0.0,0.0,0.15903551286539194,0.2703700191988349,0.24381331165975378
2020-03-16,global_mean,true,true,2984,2984,0.0,0.0,0.0,0.0,0.1709038462930093,NaN,0.2995897408823383
2020-03-23,seasonal_naive,true,true,2969,2893,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8555566749180775,0.5923565393579793,0.1755460516848447
2020-03-23,ewma_persistence,true,true,2969,2969,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8181182561989548,0.569970057378772,0.19054090592213904
2020-03-23,parent_category_mean,true,true,2969,2969,0.0,0.0,0.0,0.0,0.15297411017864587,0.27734545831755025,0.24192838091722874
2020-03-23,global_mean,true,true,2969,2969,0.0,0.0,0.0,0.0,0.1785654761057279,NaN,0.30938131491268017
2020-03-30,seasonal_naive,true,true,2962,2891,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8881755443803652,0.6026469899022696,0.17478637985270315
2020-03-30,ewma_persistence,true,true,2962,2962,0.6666666666666666,0.3333333333333333,0.0,0.1,0.836665654214226,0.5771789675007141,0.18571420567890956
2020-03-30,parent_category_mean,true,true,2962,2962,0.0,0.0,0.0,0.0,0.15580616634775582,0.2788185924949991,0.24083699925154434
2020-03-30,global_mean,true,true,2962,2962,0.0,0.0,0.0,0.0,0.18718324104215914,NaN,0.31302683074208393
2020-04-06,seasonal_naive,true,true,2956,2890,1.0,0.6666666666666666,0.3333333333333333,0.3,0.8906687028890045,0.6039089537498497,0.1752745220239519
2020-04-06,ewma_persistence,true,true,2956,2956,0.6666666666666666,0.3333333333333333,0.0,0.3,0.893409331438089,0.5993554825256845,0.1675219285619263
