comparator,metric,n_paired,mean_diff,ci_lo,ci_hi,ci_half_width,se_block,ess_ac,ess_boot,mde_80,excludes_zero
seasonal_naive,hit_at_3_in_top20,42,0.15079365079365079,0.023809523809523808,0.30158730158730157,0.1388888888888889,0.07469895205420488,15.115622625122137,16.709489132141925,0.20927547988358974,true
seasonal_naive,demand_capture_at_3,42,0.17410234688362797,0.04115205152290312,0.34890515901255376,0.1538765537448253,0.07971785474602996,8.171596274632533,7.526143196575495,0.2233363634761543,true
seasonal_naive,demand_capture_at_10,42,0.20134639258570836,0.16328270824201593,0.29111980042137664,0.06391854608968035,0.03275821125758531,10.346041829467888,10.996839631953744,0.09177492043107284,true
seasonal_naive,demand_capture_at_20,42,0.2039485852112632,0.19368161735611167,0.27062120908233384,0.038469795863111084,0.020012540413478542,11.116434331833249,19.36534189691108,0.05606683739928987,true
seasonal_naive,tolerance_hit_at_3,42,-1.32169407693471e-18,-0.10317460317460317,0.10317460317460317,0.10317460317460317,0.05318816825499672,30.76056338028169,22.9908383390775,0.14901118596170423,false
