origin_week,method,has_52w_lag,is_covid,n_eval_set,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape
2020-04-06,global_mean,true,true,130,130,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.689440780872755,0.5723279028800066,0.5590407208125765
2020-05-04,lightgbm,true,true,133,133,0.6666666666666666,0.3333333333333333,0.0,0.7,0.8149655123013341,0.6194437926566756,0.1943854379156437
2020-05-04,seasonal_naive,true,true,133,133,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.7274759884857939,0.5546464533110251,0.41657878240808954
2020-05-04,ewma_persistence,true,true,133,133,0.3333333333333333,0.3333333333333333,0.0,0.4,0.6427439861186113,0.2476561145060752,0.25663120995588606
2020-05-04,parent_category_mean,true,true,133,133,0.6666666666666666,0.6666666666666666,0.0,0.4,0.7450608573534092,0.46095224492710746,0.4334805924091734
2020-05-04,global_mean,true,true,133,133,0.6666666666666666,0.6666666666666666,0.0,0.4,0.7269957299849841,0.46615011069056633,0.5521715642268311
2020-06-01,lightgbm,true,true,127,127,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.8481322830492308,0.5973120547431571,0.24269851048199773
2020-06-01,seasonal_naive,true,true,127,127,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.8196259028141729,0.45883131796025495,0.36103875047143813
2020-06-01,ewma_persistence,true,true,127,127,0.6666666666666666,0.3333333333333333,0.0,0.2,0.7274314494594842,0.5500445256842895,0.18060502303331313
2020-06-01,parent_category_mean,true,true,127,127,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3,0.7545028401734484,0.4862556242969629,0.3980986445788459
2020-06-01,global_mean,true,true,127,127,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.7400489126467816,0.48370125609298836,0.5174699568364093
2019-09-23,random_floor,true,false,159,159,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.075,0.37815435625452365,0.02357176976355386,0.5303731271910552
2019-10-21,random_floor,true,false,140,140,0.16666666666666666,0.08333333333333333,0.016666666666666666,0.045,0.41740786109061456,-0.017762130720955154,0.40565807214677563
2019-11-18,random_floor,true,false,137,137,0.2333333333333333,0.13333333333333333,0.03333333333333333,0.08,0.4197781327445592,-0.0258988743069427,0.400038382449648
2019-12-16,random_floor,true,true,80,80,0.18333333333333332,0.15,0.03333333333333333,0.15,0.29928644783085173,0.025440693858415374,0.6548763874540625
2020-01-13,random_floor,true,true,105,105,0.25,0.13333333333333333,0.03333333333333333,0.095,0.363958233964093,-0.018668359941944844,0.672600917828282
2020-02-10,random_floor,true,true,128,128,0.11666666666666665,0.06666666666666667,0.016666666666666666,0.075,0.35031070099627987,-0.009261124336202162,0.6499442965833466
2020-03-09,random_floor,true,true,131,131,0.25,0.15,0.03333333333333333,0.1,0.39037562940820786,-0.01894731222975498,0.6148331522417145
2020-04-06,random_floor,true,true,130,130,0.16666666666666666,0.1,0.0,0.08499999999999999,0.4262861307690489,0.021358751314369987,0.45490246632810577
2020-05-04,random_floor,true,true,133,133,0.15,0.05,0.016666666666666666,0.05,0.4322691738229508,0.013647840768814845,0.37472129995534187
2020-06-01,random_floor,true,true,127,127,0.11666666666666665,0.06666666666666667,0.016666666666666666,0.07,0.5436969954259625,-0.02439216582302212,0.3315611097163475
