method_a,method_b,split,metric,n_origins,directional_only,mean_diff,diff_ci_low,diff_ci_high
lightgbm_treatment_u,ewma_persistence,pooled,hit_at_3_in_top10,12,false,0.05555555555555556,-0.027777777777777776,0.16666666666666666
lightgbm_treatment_u,ewma_persistence,pooled,precision_at_3,12,false,0.0,0.0,0.0
lightgbm_treatment_u,ewma_persistence,pooled,precision_at_10,12,false,0.024999999999999994,0.008333333333333331,0.04166666666666666
lightgbm_treatment_u,ewma_persistence,pooled,ndcg_at_10,12,false,0.021690666273068576,0.008829420988985537,0.03907968849638088
lightgbm_treatment_u,ewma_persistence,pooled,spearman_rho,12,false,0.12308300644265828,0.10110516849352173,0.1771662416668622
lightgbm_treatment_u,ewma_persistence,pooled,wmape,12,false,-0.02409539041533056,-0.03256837749864621,-0.023278861232203744
lightgbm_treatment_u,ewma_persistence,covid,hit_at_3_in_top20,7,true,0.0,-0.09523809523809523,0.14285714285714285
lightgbm_treatment_u,ewma_persistence,covid,hit_at_3_in_top10,7,true,0.0,-0.09523809523809523,0.047619047619047616
lightgbm_treatment_u,ewma_persistence,covid,precision_at_3,7,true,0.0,0.0,0.0
lightgbm_treatment_u,ewma_persistence,covid,precision_at_10,7,true,0.02857142857142857,-0.014285714285714282,0.04285714285714286
lightgbm_treatment_u,ewma_persistence,covid,ndcg_at_10,7,true,0.013101394945618794,-0.0024327849857169897,0.04433082634407066
lightgbm_treatment_u,ewma_persistence,covid,spearman_rho,7,true,0.15224412920812527,0.12042892491342029,0.19454666756366476
lightgbm_treatment_u,ewma_persistence,covid,wmape,7,true,-0.02640216500217029,-0.033656078417253966,-0.02640216500217029
lightgbm_treatment_u,ewma_persistence,non_covid,hit_at_3_in_top20,5,true,0.13333333333333333,0.13333333333333333,0.13333333333333333
lightgbm_treatment_u,ewma_persistence,non_covid,hit_at_3_in_top10,5,true,0.13333333333333333,0.06666666666666667,0.13333333333333333
lightgbm_treatment_u,ewma_persistence,non_covid,precision_at_3,5,true,0.0,0.0,0.0
lightgbm_treatment_u,ewma_persistence,non_covid,precision_at_10,5,true,0.019999999999999997,-0.02,0.019999999999999997
lightgbm_treatment_u,ewma_persistence,non_covid,ndcg_at_10,5,true,0.033715646131498266,0.03254233371901634,0.03438671190284326
lightgbm_treatment_u,ewma_persistence,non_covid,spearman_rho,5,true,0.08225743457100447,0.0324848684245501,0.10137660403637269
lightgbm_treatment_u,ewma_persistence,non_covid,wmape,5,true,-0.020865905993754937,-0.03059627023270827,-0.009480671970286503
lightgbm_treatment_u,global_mean,pooled,hit_at_3_in_top20,12,false,0.3055555555555556,0.25,0.4444444444444444
lightgbm_treatment_u,global_mean,pooled,hit_at_3_in_top10,12,false,0.19444444444444442,0.13888888888888887,0.3055555555555555
lightgbm_treatment_u,global_mean,pooled,precision_at_3,12,false,0.0,0.0,0.0
lightgbm_treatment_u,global_mean,pooled,precision_at_10,12,false,0.15833333333333335,0.125,0.21666666666666667
lightgbm_treatment_u,global_mean,pooled,ndcg_at_10,12,false,0.4304553793768611,0.3400341100144441,0.5401255542194696
lightgbm_treatment_u,global_mean,pooled,spearman_rho,12,false,NaN,NaN,NaN
lightgbm_treatment_u,global_mean,pooled,wmape,12,false,-0.13426684617072418,-0.15288830241843548,-0.11987151243215213
lightgbm_treatment_u,global_mean,covid,hit_at_3_in_top20,7,true,0.3333333333333333,0.2857142857142857,0.42857142857142855
lightgbm_treatment_u,global_mean,covid,hit_at_3_in_top10,7,true,0.14285714285714285,0.09523809523809523,0.23809523809523808
lightgbm_treatment_u,global_mean,covid,precision_at_3,7,true,0.0,0.0,0.0
lightgbm_treatment_u,global_mean,covid,precision_at_10,7,true,0.18571428571428572,0.17142857142857143,0.2285714285714286
lightgbm_treatment_u,global_mean,covid,ndcg_at_10,7,true,0.5179270132165263,0.4794184180205044,0.555779959769293
lightgbm_treatment_u,global_mean,covid,spearman_rho,7,true,NaN,NaN,NaN
lightgbm_treatment_u,global_mean,covid,wmape,7,true,-0.14915728928792446,-0.15498611245663935,-0.14377935129236596
lightgbm_treatment_u,global_mean,non_covid,hit_at_3_in_top20,5,true,0.26666666666666666,0.13333333333333333,0.26666666666666666
lightgbm_treatment_u,global_mean,non_covid,hit_at_3_in_top10,5,true,0.26666666666666666,0.13333333333333333,0.26666666666666666
lightgbm_treatment_u,global_mean,non_covid,precision_at_3,5,true,0.0,0.0,0.0
lightgbm_treatment_u,global_mean,non_covid,precision_at_10,5,true,0.12000000000000002,0.06000000000000001,0.12000000000000002
lightgbm_treatment_u,global_mean,non_covid,ndcg_at_10,5,true,0.30799509200132996,0.27950402424261434,0.3079950920013299
lightgbm_treatment_u,global_mean,non_covid,spearman_rho,5,true,NaN,NaN,NaN
lightgbm_treatment_u,global_mean,non_covid,wmape,5,true,-0.11342022580664386,-0.12386602858062842,-0.08937108635985591
lightgbm_treatment_u,parent_category_mean,pooled,hit_at_3_in_top20,12,false,0.3055555555555556,0.27777777777777773,0.4444444444444444
lightgbm_treatment_u,parent_category_mean,pooled,hit_at_3_in_top10,12,false,0.19444444444444442,0.13888888888888887,0.3055555555555555
lightgbm_treatment_u,parent_category_mean,pooled,precision_at_3,12,false,0.0,0.0,0.0
lightgbm_treatment_u,parent_category_mean,pooled,precision_at_10,12,false,0.15,0.11666666666666668,0.20833333333333334
lightgbm_treatment_u,parent_category_mean,pooled,ndcg_at_10,12,false,0.5669630834635794,0.4848721730885077,0.6594102014901092
lightgbm_treatment_u,parent_category_mean,pooled,spearman_rho,12,false,0.466009664310631,0.42632381829684407,0.5177984195147264
lightgbm_treatment_u,parent_category_mean,pooled,wmape,12,false,-0.07269162627868432,-0.08982195683311194,-0.059728442221826675
lightgbm_treatment_u,parent_category_mean,covid,hit_at_3_in_top20,7,true,0.2857142857142857,0.2857142857142857,0.42857142857142855
lightgbm_treatment_u,parent_category_mean,covid,hit_at_3_in_top10,7,true,0.14285714285714285,0.09523809523809523,0.23809523809523808
lightgbm_treatment_u,parent_category_mean,covid,precision_at_3,7,true,0.0,0.0,0.0
lightgbm_treatment_u,parent_category_mean,covid,precision_at_10,7,true,0.17142857142857146,0.14285714285714285,0.2285714285714286
lightgbm_treatment_u,parent_category_mean,covid,ndcg_at_10,7,true,0.5740798790358539,0.4551505890039192,0.6997002786029949
lightgbm_treatment_u,parent_category_mean,covid,spearman_rho,7,true,0.5041202693215393,0.4645551965391604,0.5364564480987937
lightgbm_treatment_u,parent_category_mean,covid,wmape,7,true,-0.0861016576752474,-0.09269269479330414,-0.07971163446827048
lightgbm_treatment_u,parent_category_mean,non_covid,hit_at_3_in_top20,5,true,0.3333333333333333,0.2,0.3333333333333333
lightgbm_treatment_u,parent_category_mean,non_covid,hit_at_3_in_top10,5,true,0.26666666666666666,0.13333333333333333,0.26666666666666666
lightgbm_treatment_u,parent_category_mean,non_covid,precision_at_3,5,true,0.0,0.0,0.0
lightgbm_treatment_u,parent_category_mean,non_covid,precision_at_10,5,true,0.12000000000000002,0.06000000000000001,0.12000000000000002
lightgbm_treatment_u,parent_category_mean,non_covid,ndcg_at_10,5,true,0.5569995696623954,0.5075106593563976,0.5637270309321443
lightgbm_treatment_u,parent_category_mean,non_covid,spearman_rho,5,true,0.4126548172953594,0.3608385390111605,0.41655231984432356
lightgbm_treatment_u,parent_category_mean,non_covid,wmape,5,true,-0.05391758232349603,-0.0646219536009482,-0.031078896280413992
