method,split,n_origins,precision_at_3_mean,precision_at_3_ci_low,precision_at_3_ci_high,precision_at_10_mean,precision_at_10_ci_low,precision_at_10_ci_high,ndcg_at_10_mean,ndcg_at_10_ci_low,ndcg_at_10_ci_high,spearman_rho_mean,spearman_rho_ci_low,spearman_rho_ci_high,wmape_mean,wmape_ci_low,wmape_ci_high
lightgbm,pooled,12,0.05555555555555555,0.0,0.1111111111111111,0.2583333333333333,0.24166666666666667,0.3499999999999999,0.9000615196270797,0.8777865703841995,0.9352927194267101,0.803225533719818,0.7877830141592176,0.8300223280447954,0.13881693552888566,0.1242140210812121,0.15141969722639267
lightgbm,covid,7,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.24285714285714285,0.21428571428571427,0.37142857142857144,0.9226433019988337,0.9151958697349679,0.9487900070791211,0.819388045068638,0.7957262965033783,0.8416391438335687,0.12824860227228277,0.11945317190144414,0.14135798016649392
lightgbm,non_covid,5,0.0,0.0,0.0,0.27999999999999997,0.18,0.31999999999999995,0.8684470243066247,0.8141197183600394,0.9151709774806802,0.7805980178314699,0.7540136805355638,0.7941105832794777,0.1536126020881297,0.14663164943974577,0.17276638586398835
