method,split,n_origins,hit_at_3_in_top20_mean,hit_at_3_in_top20_ci_low,hit_at_3_in_top20_ci_high,hit_at_3_in_top10_mean,hit_at_3_in_top10_ci_low,hit_at_3_in_top10_ci_high,precision_at_3_mean,precision_at_3_ci_low,precision_at_3_ci_high,precision_at_10_mean,precision_at_10_ci_low,precision_at_10_ci_high,ndcg_at_10_mean,ndcg_at_10_ci_low,ndcg_at_10_ci_high,spearman_rho_mean,spearman_rho_ci_low,spearman_rho_ci_high,wmape_mean,wmape_ci_low,wmape_ci_high
lambdarank,pooled,12,0.611111111111111,0.5277777777777778,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.638888888888889,0.1111111111111111,0.05555555555555555,0.25,0.21666666666666665,0.18333333333333332,0.29166666666666663,0.8812148886623964,0.8576503327708056,0.9062560256968792,0.5298001611188551,0.4840758306032742,0.5719040664283604,4.309143648674113,4.100935097792437,4.501626573857243
lambdarank,covid,7,0.6666666666666666,0.6666666666666666,0.9047619047619048,0.4285714285714285,0.2857142857142857,0.7619047619047619,0.14285714285714285,0.047619047619047616,0.2857142857142857,0.2285714285714286,0.19999999999999998,0.31428571428571433,0.8992876132614598,0.8820191645149705,0.9128953971746849,0.5760772752365124,0.5340581253492793,0.5890822549790948,4.1601131542478615,3.960987944726059,4.401503232210148
lambdarank,non_covid,5,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.4,0.2,0.4,0.06666666666666667,0.0,0.06666666666666667,0.2,0.1,0.2,0.8559130742237077,0.8134831267916682,0.8745842059576618,0.4650122013541348,0.44719126361191497,0.46501220135413474,4.517786340870866,4.517786340870867,4.572599469549649
