origin_week,construction,method,n_styles,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape
2019-12-16,ratio,lightgbm,80,80,1.0,1.0,0.6666666666666666,0.5,0.8361050354745763,0.4819034224097515,0.505182385265912
2019-12-16,ratio,seasonal_naive,80,80,1.0,1.0,0.6666666666666666,0.5,0.8262834668337751,0.5825128926394749,0.5110901014001354
2019-12-16,ratio,ewma_persistence,80,80,1.0,1.0,0.6666666666666666,0.5,0.8567313554567386,0.6806844819503048,0.34540015892208986
2019-12-16,ratio,parent_category_mean,80,80,1.0,1.0,0.6666666666666666,0.5,0.8254609449467207,0.30832161275199255,0.4290258279952365
2019-12-16,ratio,global_mean,80,80,1.0,1.0,0.6666666666666666,0.4,0.7787277851346444,0.27590248476324425,0.48794517914571484
2019-12-16,excess,lightgbm,80,80,0.0,0.0,0.0,0.1,0.21150304764230982,-0.3006329113924051,0.9815195669671029
2019-12-16,excess,ewma_persistence,80,80,0.3333333333333333,0.3333333333333333,0.0,0.1,0.21867574982061386,-0.370182841068917,0.9766590859688705
2019-12-16,excess,parent_category_mean,80,80,0.0,0.0,0.0,0.0,0.19244750138296757,-0.24934364744491325,1.575072030069295
2019-12-16,excess,global_mean,80,80,0.0,0.0,0.0,0.0,0.18982002750925175,-0.23881856540084387,1.7801784474925093
2019-12-16,residual,lightgbm,80,80,1.0,0.6666666666666666,0.6666666666666666,0.5,0.8037699996511578,0.3601031411157994,1.0036294391165475
2019-12-16,residual,seasonal_naive,80,80,1.0,1.0,0.6666666666666666,0.5,0.8333481201520588,0.38415377402719175,1.1492815406668517
2019-12-16,residual,ewma_persistence,80,80,1.0,1.0,0.6666666666666666,0.5,0.8483689875124723,0.4873886544772621,1.002364885900429
2019-12-16,residual,parent_category_mean,80,80,1.0,1.0,0.6666666666666666,0.4,0.7791846030842653,0.26987810595405537,1.0081856639288762
2019-12-16,residual,global_mean,80,80,1.0,1.0,0.6666666666666666,0.4,0.7696950698384731,0.18398968588842007,1.007745215533493
2020-01-13,ratio,lightgbm,105,105,1.0,0.6666666666666666,0.3333333333333333,0.5,0.8785369174362342,0.801254405971387,0.26581391557048867
2020-01-13,ratio,seasonal_naive,105,105,1.0,0.3333333333333333,0.3333333333333333,0.5,0.7416643841386086,0.7231183910429193,0.4360209458811417
2020-01-13,ratio,ewma_persistence,105,105,1.0,0.6666666666666666,0.3333333333333333,0.7,0.9134040817617415,0.7962367820858387,0.2902679115987872
2020-01-13,ratio,parent_category_mean,105,105,1.0,1.0,0.6666666666666666,0.6,0.8969133915086543,0.5612067178104914,0.4291752182576022
2020-01-13,ratio,global_mean,105,105,1.0,1.0,0.6666666666666666,0.6,0.8969133915086543,0.5784159236989426,0.5251183157622968
2020-01-13,excess,lightgbm,105,105,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.5525001949797642,-0.25265394982376116,1.0748863310885948
2020-01-13,excess,ewma_persistence,105,105,0.6666666666666666,0.3333333333333333,0.0,0.2,0.41950835330798064,-0.45288202363674057,1.0286301391919253
2020-01-13,excess,parent_category_mean,105,105,1.0,0.6666666666666666,0.3333333333333333,0.2,0.6125847687835335,-0.21589259796806964,1.4084627079899854
2020-01-13,excess,global_mean,105,105,1.0,0.6666666666666666,0.3333333333333333,0.2,0.6130216602902916,-0.22945262284884926,1.5739084571141853
2020-01-13,residual,lightgbm,105,105,1.0,0.6666666666666666,0.3333333333333333,0.5,0.7869236266553762,0.5339829981339415,1.0122375627658795
2020-01-13,residual,seasonal_naive,105,105,1.0,0.3333333333333333,0.3333333333333333,0.4,0.6876862338901001,0.3255235330707029,1.1309553094196414
2020-01-13,residual,ewma_persistence,105,105,1.0,0.6666666666666666,0.3333333333333333,0.5,0.7911370264799568,0.44846568525813807,1.0181012574366082
2020-01-13,residual,parent_category_mean,105,105,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.7190776240766139,0.28530997304582206,1.020632801176406
2020-01-13,residual,global_mean,105,105,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.7143930705228237,0.27972216462782495,1.013987614583591
2020-02-10,ratio,lightgbm,128,128,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.74369489647133,0.7344751419154001,0.30699128502862605
2020-02-10,ratio,seasonal_naive,128,128,0.6666666666666666,0.3333333333333333,0.0,0.3,0.6813207406499338,0.7290159769273026,0.39384834556480397
2020-02-10,ratio,ewma_persistence,128,128,1.0,0.6666666666666666,0.3333333333333333,0.5,0.8046097770410293,0.6811881981322102,0.336805804963247
2020-02-10,ratio,parent_category_mean,128,128,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3,0.6755079226834383,0.5350267808093756,0.4664638261247596
2020-02-10,ratio,global_mean,128,128,1.0,0.3333333333333333,0.3333333333333333,0.4,0.7276303449126266,0.5494643838124885,0.5513735091963714
2020-02-10,excess,lightgbm,128,128,0.3333333333333333,0.0,0.0,0.0,0.29948029658261255,-0.5217565464200696,1.0795528908639245
2020-02-10,excess,ewma_persistence,128,128,0.3333333333333333,0.0,0.0,0.0,0.26822620417433835,-0.6953454037722029,1.101217269258993
2020-02-10,excess,parent_category_mean,128,128,0.3333333333333333,0.0,0.0,0.0,0.3373653630258176,-0.32448269547701886,1.3947778411340879
2020-02-10,excess,global_mean,128,128,0.3333333333333333,0.0,0.0,0.0,0.33644926413356113,-0.3290033876579381,1.548273241511172
2020-02-10,residual,lightgbm,128,128,0.0,0.0,0.0,0.4,0.5973972042295209,0.5566688793261307,1.0082521154593873
2020-02-10,residual,seasonal_naive,128,128,0.6666666666666666,0.3333333333333333,0.0,0.3,0.6395501913915708,0.467233565281084,1.0835589428653885
2020-02-10,residual,ewma_persistence,128,128,1.0,0.6666666666666666,0.3333333333333333,0.4,0.7555185957448741,0.4063758926936458,1.0044440828570702
2020-02-10,residual,parent_category_mean,128,128,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3,0.5336415648053342,0.32819652993957144,1.0109553353967207
2020-02-10,residual,global_mean,128,128,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.5818864455181367,0.3401391686504303,1.0077037830204976
2020-03-09,ratio,lightgbm,131,131,0.6666666666666666,0.3333333333333333,0.0,0.5,0.7773910601580085,0.7465915763625687,0.3137275484544764
2020-03-09,ratio,seasonal_naive,131,131,1.0,0.3333333333333333,0.0,0.6,0.8218847400156761,0.736497090695564,0.47536250304936123
2020-03-09,ratio,ewma_persistence,131,131,1.0,0.6666666666666666,0.3333333333333333,0.7,0.91192477975651,0.5702290076335877,0.366011772624788
2020-03-09,ratio,parent_category_mean,131,131,1.0,0.6666666666666666,0.3333333333333333,0.5,0.810450840853297,0.535221267282336,0.4768920806971227
2020-03-09,ratio,global_mean,131,131,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.7661627345538288,0.5446751721560882,0.5717345788665409
2020-03-09,excess,lightgbm,131,131,0.0,0.0,0.0,0.0,0.20843661449734913,-0.5151924411466396,1.144812724034986
2020-03-09,excess,ewma_persistence,131,131,0.0,0.0,0.0,0.0,0.16266793117801098,-0.7010996636950836,1.1715746338781154
2020-03-09,excess,parent_category_mean,131,131,0.0,0.0,0.0,0.0,0.22129385548271613,-0.3817114183526397,1.3992457329019312
2020-03-09,excess,global_mean,131,131,0.0,0.0,0.0,0.0,0.22129385548271613,-0.3767255645118241,1.5330700002920308
2020-03-09,residual,lightgbm,131,131,0.6666666666666666,0.3333333333333333,0.0,0.4,0.6758874083711015,0.47550846100464417,1.0047739244477734
2020-03-09,residual,seasonal_naive,131,131,1.0,0.3333333333333333,0.0,0.5,0.7583454628825144,0.33504510756419154,1.2490852512994586
2020-03-09,residual,ewma_persistence,131,131,1.0,0.6666666666666666,0.3333333333333333,0.6,0.8288016998210627,0.27461698606736773,1.0025084405693891
2020-03-09,residual,parent_category_mean,131,131,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.6312848018299752,0.166054556130892,1.0077458814671292
2020-03-09,residual,global_mean,131,131,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.6254144962695222,0.14921261944162706,1.0055132053988352
2020-04-06,ratio,lightgbm,130,130,1.0,1.0,0.3333333333333333,0.7,0.8420942385808499,0.7836212429501974,0.37637134515871185
2020-04-06,ratio,seasonal_naive,130,130,1.0,1.0,0.3333333333333333,0.6,0.8391688652046927,0.7198049952887516,0.49915795057323425
2020-04-06,ratio,ewma_persistence,130,130,0.6666666666666666,0.6666666666666666,0.0,0.6,0.830812294340948,0.404574690354914,0.3345655086749315
2020-04-06,ratio,parent_category_mean,130,130,0.6666666666666666,0.3333333333333333,0.0,0.3,0.6383825738957171,0.5558371683349492,0.4878510624336643
2020-04-06,ratio,global_mean,130,130,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.689440780872755,0.5723279028800066,0.5675753642060647
2020-04-06,excess,lightgbm,130,130,0.0,0.0,0.0,0.0,0.2687909984676865,-0.35375875677668683,0.9271583644735668
2020-04-06,excess,ewma_persistence,130,130,0.0,0.0,0.0,0.0,0.21157020930185755,-0.6892214832921384,1.271397710126385
2020-04-06,excess,parent_category_mean,130,130,0.0,0.0,0.0,0.0,0.30723486539546024,-0.35462726515451526,1.582952958317613
2020-04-06,excess,global_mean,130,130,0.0,0.0,0.0,0.0,0.30114447708953135,-0.3046798399541165,1.7243420206566662
2020-04-06,residual,lightgbm,130,130,1.0,1.0,0.3333333333333333,0.7,0.8512174384635751,0.5440658755411107,1.008411996122761
2020-04-06,residual,seasonal_naive,130,130,1.0,1.0,0.3333333333333333,0.5,0.7888273506267534,0.4217864507230742,1.1913863890070886
2020-04-06,residual,ewma_persistence,130,130,1.0,1.0,0.3333333333333333,0.6,0.81022862084718,0.07908615439238553,1.0000000000000002
2020-04-06,residual,parent_category_mean,130,130,0.3333333333333333,0.0,0.0,0.2,0.5527947497677775,0.32141637875704976,1.0000000000000002
2020-04-06,residual,global_mean,130,130,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.6133230131625005,0.24969615862568104,1.0000000000000002
2020-05-04,ratio,lightgbm,133,133,0.6666666666666666,0.3333333333333333,0.0,0.7,0.8149655123013341,0.6194437926566756,0.21713269515914915
2020-05-04,ratio,seasonal_naive,133,133,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.7274759884857939,0.5546464533110251,0.5114041387802482
2020-05-04,ratio,ewma_persistence,133,133,0.3333333333333333,0.3333333333333333,0.0,0.4,0.6427439861186113,0.2476561145060752,0.2792959311800649
2020-05-04,ratio,parent_category_mean,133,133,0.6666666666666666,0.6666666666666666,0.0,0.4,0.7450608573534092,0.46095224492710746,0.4394770979650093
2020-05-04,ratio,global_mean,133,133,0.6666666666666666,0.6666666666666666,0.0,0.4,0.7269957299849841,0.46615011069056633,0.5517281657071824
2020-05-04,excess,lightgbm,133,133,0.0,0.0,0.0,0.1,0.3766143516170974,-0.2639791473255731,1.205560285642021
2020-05-04,excess,ewma_persistence,133,133,0.0,0.0,0.0,0.0,0.3011726667249239,-0.4959192417951255,1.2919516538613502
2020-05-04,excess,parent_category_mean,133,133,0.0,0.0,0.0,0.0,0.41062647607593206,-0.1613174727864437,1.717669894575996
2020-05-04,excess,global_mean,133,133,0.0,0.0,0.0,0.0,0.4103627309009256,-0.15533916201630263,1.917490056709148
2020-05-04,residual,lightgbm,133,133,0.6666666666666666,0.3333333333333333,0.0,0.5,0.7554710100959716,0.4628038889625692,1.0000000000000007
2020-05-04,residual,seasonal_naive,133,133,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.7364433129732935,0.3676457085726528,1.1546431793931262
2020-05-04,residual,ewma_persistence,133,133,0.3333333333333333,0.3333333333333333,0.0,0.3,0.5586572175358893,0.022592097611736257,1.0
2020-05-04,residual,parent_category_mean,133,133,0.3333333333333333,0.3333333333333333,0.0,0.4,0.6487212265013038,0.30772487528182735,1.0038205366013688
2020-05-04,residual,global_mean,133,133,0.3333333333333333,0.3333333333333333,0.0,0.4,0.6576326051833583,0.29594168596525233,1.0021398842225295
2020-06-01,ratio,lightgbm,127,127,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.8481322830492308,0.5973120547431571,0.2743499837112691
2020-06-01,ratio,seasonal_naive,127,127,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.8196259028141729,0.45883131796025495,0.4226880072883517
2020-06-01,ratio,ewma_persistence,127,127,0.6666666666666666,0.3333333333333333,0.0,0.2,0.7274314494594842,0.5500445256842895,0.218039782458674
2020-06-01,ratio,parent_category_mean,127,127,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3,0.7545028401734484,0.4862556242969629,0.4221837727572434
2020-06-01,ratio,global_mean,127,127,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.7400489126467816,0.48370125609298836,0.5236136675609744
2020-06-01,excess,lightgbm,127,127,0.0,0.0,0.0,0.1,0.5371332296423073,-0.11501101424821895,1.0065586013102472
2020-06-01,excess,ewma_persistence,127,127,0.3333333333333333,0.3333333333333333,0.0,0.1,0.5605135963331292,-0.23858736407949005,1.1874250419547685
2020-06-01,excess,parent_category_mean,127,127,0.0,0.0,0.0,0.2,0.5629639916134196,0.0047865110611173605,1.766261270236046
2020-06-01,excess,global_mean,127,127,0.0,0.0,0.0,0.2,0.55714037508334,-0.006561679790026247,1.990838324289133
2020-06-01,residual,lightgbm,127,127,1.0,0.6666666666666666,0.3333333333333333,0.3,0.8445525724854536,0.43187570303712036,1.0004982299128633
2020-06-01,residual,seasonal_naive,127,127,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.8228274253604521,0.3496262185976753,1.0750449783627996
2020-06-01,residual,ewma_persistence,127,127,0.6666666666666666,0.3333333333333333,0.0,0.2,0.7076481391857893,0.3525203880764904,0.9999999999999996
2020-06-01,residual,parent_category_mean,127,127,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.6316417852859626,0.28799915635545553,1.0028271111228908
2020-06-01,residual,global_mean,127,127,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.5595191673735879,0.2859662073490813,1.0010582990157229
2019-09-23,random_floor,random_floor,159,159,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.075,0.37815435625452365,0.02357176976355386,0.5831933622946119
2019-10-21,random_floor,random_floor,140,140,0.16666666666666666,0.08333333333333333,0.016666666666666666,0.045,0.41740786109061456,-0.017762130720955154,0.44959694864825683
2019-11-18,random_floor,random_floor,137,137,0.2333333333333333,0.13333333333333333,0.03333333333333333,0.08,0.4197781327445592,-0.0258988743069427,0.44207704761341027
2019-12-16,random_floor,random_floor,80,80,0.18333333333333332,0.15,0.03333333333333333,0.15,0.29928644783085173,0.025440693858415374,0.6695329914308704
2020-01-13,random_floor,random_floor,105,105,0.25,0.13333333333333333,0.03333333333333333,0.095,0.363958233964093,-0.018668359941944844,0.686643417594712
2020-02-10,random_floor,random_floor,128,128,0.11666666666666665,0.06666666666666667,0.016666666666666666,0.075,0.35031070099627987,-0.009261124336202162,0.654655874520772
2020-03-09,random_floor,random_floor,131,131,0.25,0.15,0.03333333333333333,0.1,0.39037562940820786,-0.01894731222975498,0.6257540823284058
2020-04-06,random_floor,random_floor,130,130,0.16666666666666666,0.1,0.0,0.08499999999999999,0.4262861307690489,0.021358751314369987,0.4824683682964916
2020-05-04,random_floor,random_floor,133,133,0.15,0.05,0.016666666666666666,0.05,0.4322691738229508,0.013647840768814845,0.400485251069746
2020-06-01,random_floor,random_floor,127,127,0.11666666666666665,0.06666666666666667,0.016666666666666666,0.07,0.5436969954259625,-0.02439216582302212,0.36379108006328
