method_a,method_b,split,metric,n_origins,directional_only,mean_diff,diff_ci_low,diff_ci_high
lightgbm_neighbourhood,ewma_persistence,pooled,hit_at_3_in_top10,12,false,0.13888888888888887,0.027777777777777776,0.3611111111111111
lightgbm_neighbourhood,ewma_persistence,pooled,precision_at_3,12,false,0.05555555555555555,0.0,0.1111111111111111
lightgbm_neighbourhood,ewma_persistence,pooled,precision_at_10,12,false,0.024999999999999998,0.0,0.075
lightgbm_neighbourhood,ewma_persistence,pooled,ndcg_at_10,12,false,0.05037875591989866,0.04250732758711281,0.06946678246023497
lightgbm_neighbourhood,ewma_persistence,pooled,spearman_rho,12,false,0.12683437556363167,0.09684689634274146,0.18717534686135795
lightgbm_neighbourhood,ewma_persistence,pooled,wmape,12,false,-0.028621099726708805,-0.04606191359673559,-0.023569243319378718
lightgbm_neighbourhood,ewma_persistence,covid,hit_at_3_in_top20,7,true,0.42857142857142855,0.42857142857142855,0.6190476190476192
lightgbm_neighbourhood,ewma_persistence,covid,hit_at_3_in_top10,7,true,0.23809523809523808,0.09523809523809523,0.47619047619047616
lightgbm_neighbourhood,ewma_persistence,covid,precision_at_3,7,true,0.09523809523809523,0.09523809523809523,0.14285714285714285
lightgbm_neighbourhood,ewma_persistence,covid,precision_at_10,7,true,0.04285714285714286,0.014285714285714282,0.08571428571428572
lightgbm_neighbourhood,ewma_persistence,covid,ndcg_at_10,7,true,0.0446918283244068,0.0446918283244068,0.07786494838136955
lightgbm_neighbourhood,ewma_persistence,covid,spearman_rho,7,true,0.16543807689921572,0.1431378367606452,0.2042321015949055
lightgbm_neighbourhood,ewma_persistence,covid,wmape,7,true,-0.03658790181316972,-0.05138448524173413,-0.03658790181316972
lightgbm_neighbourhood,ewma_persistence,non_covid,hit_at_3_in_top20,5,true,0.2,0.2,0.2
lightgbm_neighbourhood,ewma_persistence,non_covid,hit_at_3_in_top10,5,true,0.0,0.0,0.06666666666666667
lightgbm_neighbourhood,ewma_persistence,non_covid,precision_at_3,5,true,0.0,0.0,0.0
lightgbm_neighbourhood,ewma_persistence,non_covid,precision_at_10,5,true,0.0,-0.02,0.0
lightgbm_neighbourhood,ewma_persistence,non_covid,ndcg_at_10,5,true,0.05834045455358727,0.047418823880938855,0.067938239586807
lightgbm_neighbourhood,ewma_persistence,non_covid,spearman_rho,5,true,0.07278919369381398,0.032963376607881824,0.08439301615226132
lightgbm_neighbourhood,ewma_persistence,non_covid,wmape,5,true,-0.017467576805663527,-0.023814774277651267,-0.004109973034353842
lightgbm_neighbourhood,global_mean,pooled,hit_at_3_in_top20,12,false,0.611111111111111,0.5,0.9166666666666666
lightgbm_neighbourhood,global_mean,pooled,hit_at_3_in_top10,12,false,0.2777777777777778,0.16666666666666666,0.5000000000000001
lightgbm_neighbourhood,global_mean,pooled,precision_at_3,12,false,0.05555555555555555,0.0,0.1111111111111111
lightgbm_neighbourhood,global_mean,pooled,precision_at_10,12,false,0.15833333333333335,0.10833333333333334,0.26666666666666666
lightgbm_neighbourhood,global_mean,pooled,ndcg_at_10,12,false,0.47470931950186457,0.42201800623257774,0.5519627578775551
lightgbm_neighbourhood,global_mean,pooled,spearman_rho,12,false,NaN,NaN,NaN
lightgbm_neighbourhood,global_mean,pooled,wmape,12,false,-0.13879255548210243,-0.16657780674366438,-0.11941339771906778
lightgbm_neighbourhood,global_mean,covid,hit_at_3_in_top20,7,true,0.7619047619047619,0.7619047619047619,1.0
lightgbm_neighbourhood,global_mean,covid,hit_at_3_in_top10,7,true,0.380952380952381,0.38095238095238093,0.619047619047619
lightgbm_neighbourhood,global_mean,covid,precision_at_3,7,true,0.09523809523809523,0.09523809523809523,0.14285714285714285
lightgbm_neighbourhood,global_mean,covid,precision_at_10,7,true,0.2,0.1571428571428571,0.3142857142857142
lightgbm_neighbourhood,global_mean,covid,ndcg_at_10,7,true,0.5277136367196821,0.5277136367196821,0.5587165312235288
lightgbm_neighbourhood,global_mean,covid,spearman_rho,7,true,NaN,NaN,NaN
lightgbm_neighbourhood,global_mean,covid,wmape,7,true,-0.15934302609892384,-0.17111857305348166,-0.15442946348806635
lightgbm_neighbourhood,global_mean,non_covid,hit_at_3_in_top20,5,true,0.4,0.26666666666666666,0.4
lightgbm_neighbourhood,global_mean,non_covid,hit_at_3_in_top10,5,true,0.13333333333333333,0.13333333333333333,0.13333333333333333
lightgbm_neighbourhood,global_mean,non_covid,precision_at_3,5,true,0.0,0.0,0.0
lightgbm_neighbourhood,global_mean,non_covid,precision_at_10,5,true,0.1,0.06000000000000001,0.1
