origin_week,construction,method,n_styles,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape
2020-02-24,ratio,parent_category_mean,139,139,0.0,0.0,0.0,0.4,0.647415660378559,0.4979400330667143,0.4780319712336581
2020-02-24,ratio,global_mean,139,139,0.0,0.0,0.0,0.3,0.5967805687393624,0.47183073417042753,0.5622844599650998
2020-02-24,excess,lightgbm,139,139,0.3333333333333333,0.0,0.0,0.0,0.28323973811171727,-0.45930113052415206,1.054435381425377
2020-02-24,excess,ewma_persistence,139,139,0.3333333333333333,0.0,0.0,0.0,0.2334112527697377,-0.6485991331158674,1.114964469874955
2020-02-24,excess,parent_category_mean,139,139,0.3333333333333333,0.0,0.0,0.0,0.30490104686123576,-0.3314089101389695,1.360351509675526
2020-02-24,excess,global_mean,139,139,0.3333333333333333,0.0,0.0,0.0,0.2931461628963023,-0.3358371687742973,1.4920853771691913
2020-02-24,residual,lightgbm,139,139,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.6501492877270041,0.5254524330845881,1.0054420989181927
2020-02-24,residual,seasonal_naive,139,139,1.0,0.6666666666666666,0.3333333333333333,0.4,0.6810525337622029,0.4271549220251128,1.1099148022954093
2020-02-24,residual,ewma_persistence,139,139,1.0,0.6666666666666666,0.3333333333333333,0.5,0.7654094303880412,0.32997006121810624,1.0023880063972315
2020-02-24,residual,parent_category_mean,139,139,0.0,0.0,0.0,0.3,0.5078401158309489,0.2587336342106439,1.009084415985758
2020-02-24,residual,global_mean,139,139,0.0,0.0,0.0,0.2,0.45424141982506455,0.2004155681665847,1.0067693065051555
2020-03-02,ratio,lightgbm,131,131,1.0,0.6666666666666666,0.3333333333333333,0.4,0.8371273916693687,0.756050819409598,0.2898003103251624
2020-03-02,ratio,seasonal_naive,131,131,1.0,0.6666666666666666,0.3333333333333333,0.5,0.8517421102616654,0.7414829445363796,0.5331131212819232
2020-03-02,ratio,ewma_persistence,131,131,1.0,0.6666666666666666,0.3333333333333333,0.5,0.8913326918826191,0.641755191373512,0.3435388476356181
2020-03-02,ratio,parent_category_mean,131,131,1.0,1.0,0.6666666666666666,0.4,0.816287251380893,0.5211231516575028,0.46406605707666193
2020-03-02,ratio,global_mean,131,131,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8083190975606,0.5281268349970639,0.5516688448498113
2020-03-02,excess,lightgbm,131,131,0.0,0.0,0.0,0.0,0.22155213736187335,-0.5509635402765174,1.0477307385518757
2020-03-02,excess,ewma_persistence,131,131,0.0,0.0,0.0,0.0,0.17166707935742928,-0.7081193615544761,1.1798761512261213
2020-03-02,excess,parent_category_mean,131,131,0.0,0.0,0.0,0.0,0.21752464355966536,-0.4079859072225484,1.4092307338599992
2020-03-02,excess,global_mean,131,131,0.0,0.0,0.0,0.0,0.21752464355966536,-0.4072919446965248,1.5431241158792266
2020-03-02,residual,lightgbm,131,131,1.0,0.6666666666666666,0.3333333333333333,0.4,0.8061196395143284,0.4717450488442855,1.0103540833537805
2020-03-02,residual,seasonal_naive,131,131,1.0,0.6666666666666666,0.3333333333333333,0.5,0.8124007086168551,0.34882293279239845,1.2856032485609408
2020-03-02,residual,ewma_persistence,131,131,1.0,0.6666666666666666,0.3333333333333333,0.4,0.8355912889340387,0.3204665563444189,1.0041992130199462
2020-03-02,residual,parent_category_mean,131,131,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.7631212826747742,0.14851865691560348,1.0108074738129296
2020-03-02,residual,global_mean,131,131,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.7580738219000573,0.12910372070677414,1.007955858744059
2020-03-09,ratio,lightgbm,131,131,0.6666666666666666,0.3333333333333333,0.0,0.5,0.7773910601580085,0.7465915763625687,0.3137275484544764
2020-03-09,ratio,seasonal_naive,131,131,1.0,0.3333333333333333,0.0,0.6,0.8218847400156761,0.736497090695564,0.47536250304936123
2020-03-09,ratio,ewma_persistence,131,131,1.0,0.6666666666666666,0.3333333333333333,0.7,0.91192477975651,0.5702290076335877,0.366011772624788
2020-03-09,ratio,parent_category_mean,131,131,1.0,0.6666666666666666,0.3333333333333333,0.5,0.810450840853297,0.535221267282336,0.4768920806971227
2020-03-09,ratio,global_mean,131,131,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.7661627345538288,0.5446751721560882,0.5717345788665409
2020-03-09,excess,lightgbm,131,131,0.0,0.0,0.0,0.0,0.20843661449734913,-0.5151924411466396,1.144812724034986
2020-03-09,excess,ewma_persistence,131,131,0.0,0.0,0.0,0.0,0.16266793117801098,-0.7010996636950836,1.1715746338781154
2020-03-09,excess,parent_category_mean,131,131,0.0,0.0,0.0,0.0,0.22129385548271613,-0.3817114183526397,1.3992457329019312
2020-03-09,excess,global_mean,131,131,0.0,0.0,0.0,0.0,0.22129385548271613,-0.3767255645118241,1.5330700002920308
2020-03-09,residual,lightgbm,131,131,0.6666666666666666,0.3333333333333333,0.0,0.4,0.6758874083711015,0.47550846100464417,1.0047739244477734
2020-03-09,residual,seasonal_naive,131,131,1.0,0.3333333333333333,0.0,0.5,0.7583454628825144,0.33504510756419154,1.2490852512994586
2020-03-09,residual,ewma_persistence,131,131,1.0,0.6666666666666666,0.3333333333333333,0.6,0.8288016998210627,0.27461698606736773,1.0025084405693891
2020-03-09,residual,parent_category_mean,131,131,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.6312848018299752,0.166054556130892,1.0077458814671292
2020-03-09,residual,global_mean,131,131,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.6254144962695222,0.14921261944162706,1.0055132053988352
2020-03-16,ratio,lightgbm,140,140,1.0,0.6666666666666666,0.3333333333333333,0.5,0.7539185707991662,0.7679385974503075,0.3439220460394592
2020-03-16,ratio,seasonal_naive,140,140,1.0,0.6666666666666666,0.3333333333333333,0.7,0.8294059582599399,0.7006450766438522,0.44854663867998257
2020-03-16,ratio,ewma_persistence,140,140,1.0,0.6666666666666666,0.3333333333333333,0.4,0.7100252856693219,0.5088408300715053,0.3903660398178538
2020-03-16,ratio,parent_category_mean,140,140,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.7737336530374656,0.5381863506155562,0.4877910828637589
2020-03-16,ratio,global_mean,140,140,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.7788515503466154,0.5527147886553979,0.587212626031938
2020-03-16,excess,lightgbm,140,140,0.0,0.0,0.0,0.0,0.2839019735027007,-0.3645973191052022,1.2033734864700865
2020-03-16,excess,ewma_persistence,140,140,0.0,0.0,0.0,0.0,0.24448333221121535,-0.6591677417944065,1.178024889386389
2020-03-16,excess,parent_category_mean,140,140,0.0,0.0,0.0,0.0,0.3089408258233393,-0.2977455117972492,1.3879545808489588
2020-03-16,excess,global_mean,140,140,0.0,0.0,0.0,0.0,0.31449095706572383,-0.294028120968271,1.514340097239588
2020-03-16,residual,lightgbm,140,140,1.0,0.3333333333333333,0.0,0.3,0.6552864083296102,0.5847368305963133,1.0
2020-03-16,residual,seasonal_naive,140,140,1.0,0.6666666666666666,0.3333333333333333,0.6,0.7491484609486606,0.38088823773807706,1.1942622335214632
2020-03-16,residual,ewma_persistence,140,140,1.0,0.6666666666666666,0.3333333333333333,0.4,0.6702637908865214,0.23924690035205884,1.0006545895560073
2020-03-16,residual,parent_category_mean,140,140,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.706760168941013,0.29790295423235885,1.0038274212218565
2020-03-16,residual,global_mean,140,140,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.706760168941013,0.294793466138943,1.0024174838266489
2020-03-23,ratio,lightgbm,141,141,1.0,0.3333333333333333,0.0,0.2,0.6547145887935774,0.709499550494456,0.2861794175577054
2020-03-23,ratio,seasonal_naive,141,141,1.0,0.6666666666666666,0.3333333333333333,0.6,0.7891677234126927,0.6981077957104328,0.43574383712068676
2020-03-23,ratio,ewma_persistence,141,141,1.0,0.6666666666666666,0.3333333333333333,0.6,0.7883446643841108,0.507641594246329,0.3947341405097208
2020-03-23,ratio,parent_category_mean,141,141,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.6602696397669322,0.5261055695877391,0.5036478357445582
2020-03-23,ratio,global_mean,141,141,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.6534148928198442,0.5469754698403184,0.5935662411729875
2020-03-23,excess,lightgbm,141,141,0.0,0.0,0.0,0.0,0.24006973282611407,-0.42709020077914295,1.101401165282664
2020-03-23,excess,ewma_persistence,141,141,0.0,0.0,0.0,0.0,0.20725794023699184,-0.6380024829830042,1.1896578326551335
2020-03-23,excess,parent_category_mean,141,141,0.0,0.0,0.0,0.0,0.25059213253703905,-0.33543816088017464,1.3948829091475723
2020-03-23,excess,global_mean,141,141,0.0,0.0,0.0,0.0,0.25001198791230367,-0.3216490431953422,1.517161334956245
2020-03-23,residual,lightgbm,141,141,1.0,0.3333333333333333,0.0,0.2,0.6485531181906314,0.558692581018023,0.9999999999999998
2020-03-23,residual,seasonal_naive,141,141,1.0,0.6666666666666666,0.3333333333333333,0.6,0.7621402360015358,0.3875593989468727,1.1932678164219368
2020-03-23,residual,ewma_persistence,141,141,1.0,0.6666666666666666,0.3333333333333333,0.6,0.7699199773513665,0.2270645147480628,0.9999999999999999
2020-03-23,residual,parent_category_mean,141,141,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.5695196103606806,0.2756924525878676,1.000664617667549
2020-03-23,residual,global_mean,141,141,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.5476322410789953,0.28967849651098077,0.9999999999999999
2020-03-30,ratio,lightgbm,135,135,1.0,0.6666666666666666,0.3333333333333333,0.6,0.8542361043827779,0.8206223783045556,0.2503867722509256
2020-03-30,ratio,seasonal_naive,135,135,1.0,0.6666666666666666,0.3333333333333333,0.7,0.8049951837156809,0.7626085259974638,0.42924802475332635
2020-03-30,ratio,ewma_persistence,135,135,1.0,0.6666666666666666,0.3333333333333333,0.7,0.8949412956929063,0.4710125841381329,0.3899948270523502
2020-03-30,ratio,parent_category_mean,135,135,1.0,0.6666666666666666,0.3333333333333333,0.4,0.799439815709529,0.5759194224953663,0.5169927123548633
2020-03-30,ratio,global_mean,135,135,1.0,0.6666666666666666,0.3333333333333333,0.4,0.7964113004134258,0.5961759828309434,0.6040125445104897
2020-03-30,excess,lightgbm,135,135,0.0,0.0,0.0,0.0,0.20392779684065365,-0.4986196468637206,0.9904336041429631
