origin_week,method,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape,demand_capture_at_3,demand_capture_at_10,demand_capture_at_20,tolerance_hit_at_3,status
2020-04-27,a,0.3333333333333333,0.3333333333333333,0.0,0.1,0.9012798600235249,0.7798271026526983,0.1204745164985026,0.6344543564628322,0.6620868074178764,0.720137094346811,0.3333333333333333,EXPLORATORY
2020-05-04,a,0.6666666666666666,0.6666666666666666,0.0,0.3,0.9432011143524052,0.8334525137461583,0.1072463965300429,0.8110950685959213,0.7799544283401315,0.8322004092786988,0.3333333333333333,EXPLORATORY
2020-05-11,a,0.6666666666666666,0.0,0.0,0.1,0.9425359652981468,0.8314710716909367,0.10310120804593953,0.7409728838180571,0.7892555194592104,0.8301744764511093,0.0,EXPLORATORY
2020-05-18,a,0.3333333333333333,0.0,0.0,0.0,0.911586794652868,0.8383955854799209,0.11344376324013808,0.5907853139194058,0.6971374425183714,0.7840151054524626,0.0,EXPLORATORY
2020-05-25,a,0.0,0.0,0.0,0.1,0.8979233851232736,0.8352777568783516,0.10990628641713157,0.5592317720431663,0.6761922361815605,0.7523215987597074,0.0,EXPLORATORY
2020-06-01,a,0.0,0.0,0.0,0.1,0.8709205095743392,0.8203012257859799,0.10721549547455664,0.42477595702993215,0.6073157831776133,0.6580443633921983,0.0,EXPLORATORY
2020-06-08,a,0.3333333333333333,0.0,0.0,0.1,0.8711657936071835,0.8104522771774416,0.1036156987611702,0.49490835081846324,0.5892483922052207,0.6503388171950338,0.0,EXPLORATORY
2020-06-15,a,0.0,0.0,0.0,0.1,0.852517902377141,0.8006094970215775,0.11890395529311613,0.342610034300851,0.5679043129860035,0.5990230364343518,0.0,EXPLORATORY
2020-06-22,a,0.0,0.0,0.0,0.0,0.7987602550514075,0.7444830387690025,0.15220964956875424,0.3489733047730878,0.44747806312157645,0.5006339094110416,0.0,EXPLORATORY
2019-07-29,a_shuffle,0.0,0.0,0.0,0.0,0.6722795932522957,0.5275350542497663,0.2819739154920596,0.11748375836676396,0.2513185583941425,0.24449070692920655,0.0,EXPLORATORY
2019-08-05,a_shuffle,0.0,0.0,0.0,0.0,0.6364020368336208,0.5281766859626882,0.2776711330404366,0.12189029701892189,0.23274409568262272,0.23769187863061503,0.0,EXPLORATORY
2019-08-12,a_shuffle,0.0,0.0,0.0,0.0,0.730443594330033,0.5072207259486102,0.29327363006762813,0.3051848538381898,0.2768537895777047,0.25397467949458774,0.0,EXPLORATORY
2019-08-19,a_shuffle,0.0,0.0,0.0,0.0,0.7598703834416569,0.4766744818594431,0.2968996444992534,0.30222946937925643,0.3459440603514969,0.26702871838332487,0.0,EXPLORATORY
2019-08-26,a_shuffle,0.0,0.0,0.0,0.0,0.6963838294544215,0.44888514654795275,0.2903756709703118,0.247644571125562,0.2738709822144355,0.2754616777833238,0.0,EXPLORATORY
2019-09-02,a_shuffle,0.0,0.0,0.0,0.1,0.7744427662327882,0.5234854163474851,0.24532460691715896,0.33835107497156974,0.4217447239526017,0.39145922648242737,0.0,EXPLORATORY
2019-09-09,a_shuffle,0.3333333333333333,0.3333333333333333,0.0,0.1,0.8168715885528867,0.5109289394583348,0.23141446335006677,0.44539860417164107,0.4553912998407837,0.5644940872731469,0.0,EXPLORATORY
2019-09-16,a_shuffle,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8357207292521723,0.5372628189611182,0.22094016686166584,0.3876863536934208,0.5947174999738252,0.5590906107100498,0.0,EXPLORATORY
2019-09-23,a_shuffle,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8308917047445371,0.6292783601550744,0.2077734151031766,0.5248475674624615,0.5523147761339348,0.5500234550898386,0.0,EXPLORATORY
2019-09-30,a_shuffle,0.3333333333333333,0.0,0.0,0.1,0.8729847895151841,0.5944837599421522,0.20529644363669958,0.48007961683777445,0.5844724582960381,0.5613393752196335,0.0,EXPLORATORY
2019-10-07,a_shuffle,0.3333333333333333,0.0,0.0,0.2,0.845924147343037,0.6026173505628754,0.19595585502048504,0.48238906826412264,0.5311384177097292,0.5648946552457558,0.0,EXPLORATORY
2019-10-14,a_shuffle,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8845685275228368,0.6245159862855961,0.18824510667916286,0.5573344468993221,0.6101685404062622,0.6130533589674597,0.0,EXPLORATORY
2019-10-21,a_shuffle,0.6666666666666666,0.3333333333333333,0.0,0.3,0.8894459936288283,0.6834784508802275,0.15944179326148034,0.5390668042217354,0.6356898797216618,0.6580745953816317,0.0,EXPLORATORY
2019-10-28,a_shuffle,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8629170870010353,0.702752597570427,0.1514080144721097,0.5027993239810099,0.5399906074513463,0.6396291869089501,0.0,EXPLORATORY
2019-11-04,a_shuffle,1.0,0.6666666666666666,0.0,0.3,0.9092703729983191,0.6785391408770963,0.157719303129406,0.6657791838754334,0.6904340360967383,0.697234831855139,0.0,EXPLORATORY
2019-11-11,a_shuffle,1.0,0.6666666666666666,0.0,0.2,0.9022012868442281,0.6750407915748609,0.14974478601630806,0.7086439238763248,0.6339683078962408,0.6739161980262872,0.0,EXPLORATORY
2019-11-18,a_shuffle,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8947773514086091,0.7465796169515141,0.128941260193826,0.5901335197924656,0.634364054709716,0.701635894262823,0.0,EXPLORATORY
2019-11-25,a_shuffle,0.3333333333333333,0.3333333333333333,0.0,0.3,0.8819727989628497,0.7646993440917379,0.1709702076266386,0.5548252421156165,0.6629346072386579,0.6923016946106012,0.3333333333333333,EXPLORATORY
2019-12-02,a_shuffle,0.3333333333333333,0.3333333333333333,0.0,0.4,0.9330005170753354,0.7230792649572096,0.13370432381373426,0.7110734275940227,0.7544856500719788,0.7028986565835497,0.0,EXPLORATORY
2019-12-09,a_shuffle,0.6666666666666666,0.3333333333333333,0.0,0.1,0.8687160592217888,0.7470619512108088,0.13178211935414966,0.698798366573513,0.6293408739536741,0.6520249487857435,0.3333333333333333,EXPLORATORY
2019-12-16,a_shuffle,1.0,0.0,0.0,0.0,0.8946579456113899,0.7563249541610285,0.1640419977392286,0.7800194140245411,0.6140324604532668,0.5943569028439527,0.0,EXPLORATORY
2019-12-23,a_shuffle,0.3333333333333333,0.0,0.0,0.0,0.8495567005720859,0.7303545912729495,0.14449635970856434,0.5674916943419509,0.5034776801449984,0.5163594177954053,0.0,EXPLORATORY
2019-12-30,a_shuffle,0.0,0.0,0.0,0.0,0.8698906293119977,0.7339766248479911,0.15205641770698414,0.4810767091007589,0.5764219701561064,0.531588441082785,0.0,EXPLORATORY
2020-01-06,a_shuffle,0.0,0.0,0.0,0.1,0.868481998261521,0.7295429957460094,0.14326550023717666,0.42573993833474916,0.6114505695724426,0.6875006511628019,0.0,EXPLORATORY
2020-01-13,a_shuffle,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.9080457501791713,0.7387261714309682,0.13876640798509432,0.5912247003383816,0.676717029625336,0.7520955930470103,0.3333333333333333,EXPLORATORY
2020-01-20,a_shuffle,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.8852345897193,0.7365041911864347,0.1484343279168535,0.6214066670428693,0.6859712140428265,0.6974730354997807,0.3333333333333333,EXPLORATORY
2020-01-27,a_shuffle,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.9133117502100236,0.7401340298507108,0.15069173598015845,0.7102742206912347,0.6775164545061899,0.7098048485132745,0.3333333333333333,EXPLORATORY
